DISK version 1
165.194
80
9.3735	-12.4178	6.27006	
-5.8237	-12.4178	8.92714	
5.0642	4.52748	11.2146	
19.732	-5.17282	6.3707	
22.065	-19.7402	8.38232	
-17.638	4.23342	11.4895	
28.4794	9.0351	10.3141	
-6.29568	40.1366	26.1626	
4.94784	-28.6442	10.549	
24.7206	-40.4148	12.4621	
-13.7916	-27.6006	8.21952	
4.66372	-48.2688	9.07774	
26.8472	28.308	9.02782	
47.1316	64.7116	32.6456	
-50.818	16.9397	24.0402	
-40.5108	48.359	9.02658	
-21.3986	-13.5519	6.68908	
-32.476	-7.04808	6.15642	
-55.8476	46.9372	6.37608	
-67.2374	42.0956	6	
-83.7048	33.276	12.6806	
8.68184	68.5994	6.00028	
49.681	6.022	11.1004	
-44.1666	-13.6611	7.275	
52.8536	23.1696	6.33832	
42.1762	-57.4146	11.9038	
-55.1308	72.4974	19.194	
57.6714	-46.761	6.90062	
64.823	-63.8734	11.646	
-100.741	15.6107	11.8612	
-88.7814	2.32688	6.0134	
63.7054	29.533	6.24162	
-117.79	47.408	24.2184	
23.8208	-59.4158	6.56036	
-13.86	-41.821	6.00094	
-32.4076	61.2196	6.17392	
-79.459	65.7316	6.0575	
-93.5314	65.579	6.09124	
-21.4176	79.6272	15.2648	
-72.2516	53.2548	6.23396	
63.8314	17.0736	6.21848	
76.4644	36.2916	8.19688	
-100.014	-2.4143	6.17848	
87.5072	-10.6446	30.235	
59.1468	-81.9928	7.3417	
59.7186	-34.0134	6.01032	
-38.585	-32.6254	7.5469	
-11.1638	-56.1946	8.62338	
52.3938	-23.3174	6.9532	
-81.8676	80.2284	8.63802	
-0.837974	-66.9508	6.28702	
-51	-25.7744	6.63284	
70.4678	-43.0894	6.41214	
-112.734	1.04732	7.00452	
-23.6042	-70.8294	10.5844	
11.723	80.2176	6.00944	
-57.5566	-14.7871	6.16222	
79.2182	-111.544	28.3816	
-120.854	14.0353	8.3126	
12.4704	113.072	26.8538	
113.052	42.751	28.9566	
79.6706	-52.7318	6.917	
46.9244	-11.5704	6.0048	
-88.8798	-9.70646	6.02034	
-103.223	77.9878	9.65382	
-72.4656	101.067	14.2232	
-38.8858	91.756	6.00112	
76.9042	-77.0266	6.21356	
-125.643	-1.77456	6.20904	
-70.665	-29.2144	13.3308	
-69.0064	-9.50686	6.44646	
-133.383	21.3156	6.1782	
52.2258	121.129	13.7099	
-78.9138	-46.8464	6.13532	
-29.1378	100.896	7.36164	
-42.2892	103.266	6.0017	
118.449	8.2133	6.00028	
-125.272	84.0974	13.2261	
82.3376	-66.0802	6.0072	
91.0326	-76.9536	7.9151	
