DISK version 1
215.169
421
-26.7167	-14.6621	17.5369
-50.2555	-14.6621	6.00193
-38.3007	11.2372	10.835
-21.6581	8.37749	6.05157
-2.15835	4.76929	13.7792
-24.044	20.1906	6.00003
-12.1571	21.835	6.00001
-3.18205	-14.9834	6
-19.5248	31.3076	6.00046
-54.8736	6.63397	6.36525
-58.774	-6.20637	6.00077
-33.6305	27.4163	6.0047
-29.1046	38.5352	6.00004
-65.8909	12.2483	6.00013
-61.8374	-17.8096	6
15.376	-14.8829	12.5583
-47.1938	-26.267	6.00001
17.6119	3.56802	6.02761
-44.856	32.8436	6.46397
-58.8093	-29.4726	6.04972
-69.0618	23.822	6.00003
-6.39917	-26.5441	6
28.9366	-1.60307	6.42181
-15.964	42.7959	6.02703
4.09814	35.6132	6.03178
34.0915	10.8807	7.08437
33.8657	-13.0311	6.02395
-4.22102	45.3963	6.00047
20.3491	26.9103	6
31.2741	-25.1454	6.36445
41.2166	-3.50923	6.00526
-39.6906	44.1872	6.00024
-68.6863	0.571078	6.00702
-71.7454	-11.0397	6
-70.4101	-26.2086	6.00146
-70.3341	-47.8657	15.6558
-77.3958	8.83627	6
50.3472	-18.1225	11.226
7.65695	47.1067	6
-50.7808	-38.4946	6.0272
-39.1549	-35.2383	6.04614
8.82108	-43.4358	16.7373
-82.5179	21.495	7.65579
-29.5028	50.5287	6
15.8869	38.0584	6.00791
-87.2566	-18.6493	11.2773
31.9352	23.7861	6
19.408	49.5385	6
44.7953	20.4635	7.28231
-18.2181	54.6099	6.00006
28.8478	35.3821	6
-39.7459	-47.27	6.00009
-62.4486	33.9075	6.06039
11.3067	59.0778	6.51512
39.2309	52.5314	14.0476
-27.395	62.3422	6.00009
-51.6571	43.2885	6
-12.2682	-51.9735	6.01458
22.8135	64.1204	6.04807
46.0659	33.6849	6
-13.9201	69.0227	9.03992
57.112	27.2535	6.782
32.4245	71.3927	6.00428
56.2653	40.0074	6.00002
-69.798	53.3933	14.7653
41.1084	-32.7171	6.04702
31.2443	-39.6411	6.00468
-76.4105	33.7089	6
-38.6903	58.2626	6.00935
-49.6004	-54.1176	6
57.2542	-0.89181	7.33753
57.6036	13.7284	6.75196
-38.6593	-59.3486	6.12727
-89.3667	9.68009	6.00064
-49.1249	-66.8688	6.75999
44.4452	71.9179	6.02789
-36.5651	70.0825	6
-31.2153	-68.9387	6.01288
-1.00742	61.3115	6
66.6808	-11.0964	6.5547
-92.4145	-1.92708	6.00001
-15.9923	-63.3964	6
-100.953	6.51803	6.00934
-99.3365	-31.0017	6
-101.841	-9.36848	6.00967
54.7175	65.4425	6.11503
30.0475	-51.586	6
-40.6366	-76.4158	6.01493
67.2109	35.0887	6
-3.83567	-62.5485	6.18617
74.2993	19.6705	10.9696
59.2297	54.1787	6.0189
-29.4589	-80.8225	6
52.0066	-37.8827	6.01335
7.94131	-66.3434	6.18714
-92.345	-55.2054	7.54657
-110.379	-0.922881	6
-1.1959	-74.5248	6.07758
25.9295	81.5342	6.03873
-96.0526	19.6505	6.00396
-92.2783	31.0457	6
70.9238	1.24798	6.49852
-113.427	-12.5294	6
-38.847	-88.2967	6
-50.8472	-88.1646	6.00094
31.5398	92.1857	6
-105.596	-52.3203	6.01521
82.8763	4.99581	6.02774
-13.2631	-75.0846	6.00265
-87.0859	41.8739	6.00882
-27.2724	-93.2019	6.57104
40.9153	-56.6744	6
52.9831	-49.8566	6.00033
68.143	-25.69	8.11196
-106.518	44.5171	13.6022
18.4926	92.3021	7.04775
-106.843	24.9153	6.00225
-102.671	-63.9739	6
10.291	-78.3234	6.02114
10.592	77.3565	9.85751
68.8513	46.9761	6
29.5148	-66.8734	9.29669
63.1302	-43.0156	6.23745
74.4522	-38.3305	6.01566
-44.9649	-99.0166	6.34278
78.4118	39.5999	6.07522
-91.6554	-68.7344	6.00001
79.9335	51.5789	6
-46.4763	76.848	6.00023
22.1516	-80.2813	6
13.7428	-94.4954	10.5151
-109.055	-38.0483	6.00423
-62.945	-102.014	11.8855
57.2033	-71.4169	15.9691
-4.21674	84.1591	6.43892
-3.33879	-88.1439	7.70909
-86.2029	-79.4241	6.00001
81.4059	-20.8058	6.02163
-120.7	27.9735	8.18792
-134.113	45.6689	14.0165
-103.04	-79.9535	9.98388
-118.854	69.8796	14.6013
90.4185	14.3652	6.00017
-81.0596	-90.266	6.00003
-1.17291	-101.755	6.0735
86.9127	31.0233	6.0005
7.75247	-109.886	6
-16.6512	83.813	6.00037
-80.8288	-102.264	6
-26.7122	76.9324	6.00004
44.1433	93.0618	6.63395
36.4794	103.233	6.1014
-111.595	13.2573	6.58708
-123.019	-23.073	8.25391
-114.214	-60.6933	6
-124.146	14.2105	6
-90.433	55.7217	6.00056
-45.211	-116.69	11.1335
94.9173	3.05911	6.16811
-58.3337	75.002	6
-91.3616	-96.4654	6.02343
-70.8467	74.6507	6.51797
-64.3786	85.3801	6.01025
92.1549	-35.219	11.9584
-103.375	-95.9355	6.00166
19.7525	-109.878	6.00005
-76.3793	85.8807	6.00083
72.9966	-50.2615	6.00381
89.5136	44.3514	6.00059
105.441	26.2244	13.1395
-21.4861	-104.596	6.20808
-87.1777	-112.447	6
-50.3892	91.6674	9.32704
-147.077	70.0782	13.622
62.3846	74.916	6.07233
-130.684	4.14785	6
84.9192	-51.6552	6
-138.229	-22.5309	6.96584
-143.342	-10.6158	6
-82.421	69.8818	6.00026
-136.129	14.8411	6
32.6817	-101.196	9.57407
101.499	44.9535	6.00001
10.115	-121.857	6.20235
-134	-34.7877	6
97.1084	-52.7262	6.23616
90.8539	-13.3726	6
-124.776	-75.5152	12.2004
-64.6109	97.3914	6.0033
32.9295	-85.6033	6.02023
-36.6233	83.7105	6.00711
-142.351	1.34322	6
43.938	-90.4316	6.00053
94.9851	55.0399	6.00693
104.47	-18.7213	8.62856
106.95	6.73084	6.4124
-131.13	-46.4472	6.0077
11.1988	103.121	6
50.5098	106.601	8.32763
-87.3396	80.879	6.04679
78.8962	-67.9437	6.00003
108.94	-45.4067	7.67654
-79.0466	100.376	8.73769
-86.7342	-124.439	6
-75.4174	-114.833	6
-142.66	-43.0951	6.00037
-94.1054	67.1465	6
-99.0561	78.0777	6
-125.736	-57.3402	6
56.7607	93.7091	6
-108.01	-113.327	6
-95.6644	89.5939	6.00527
110.883	-31.8689	6
-74.4743	-127.414	6.61574
-152.121	8.31194	6
-132.393	-100.87	14.2736
107.661	-59.1316	6.10792
-141.696	-82.6668	6.16899
88.7353	-74.8134	6
-62.1217	-119.974	6.09321
112.066	58.9122	11.5071
-67.0407	109.487	6.33394
-153.32	51.436	6.0377
38.9586	115.078	6.00001
77.8665	-79.8995	6.00001
27.5396	111.389	6
74.2992	72.9708	6.00001
64.3736	102.985	6
22.3147	-121.602	6
99.9406	-69.8884	6.23987
-107.39	87.0009	6.00364
50.6341	-103.294	8.5006
12.3504	121.126	12.0421
41.1076	-114.913	6.52438
-96.8968	-130.82	6
116.364	41.941	6
-150.268	-91.3043	6
66.2432	86.355	6
78.0763	84.3609	6
-83.6775	-136.043	6
112.172	-70.3685	6.00067
73.8561	95.631	6
-148.737	22.8734	8.9493
-26.9385	-115.519	6
-6.29637	96.477	6.05336
-35.5947	95.6738	6.00036
-56.0016	-134.821	9.966
61.5477	-93.2738	6.31533
-43.0162	105.108	6.00315
69.2732	-108.65	10.8928
-80.3114	-147.796	6.22616
65.9304	115.043	6.15832
73.6775	-91.1446	6
127.274	48.6795	6.82339
-31.1296	106.819	6.00589
120.967	-21.9082	8.17349
-113.23	-128.92	10.4431
33.7985	-125.083	6
52.8766	82.355	6.00007
-127.416	-120.551	6.02734
122.154	-36.0555	6.02351
-40.1338	-133.054	6
127.82	-46.6608	6.00013
53.3539	-117.537	6
87.7071	-86.7724	6.00317
86.3514	93.8848	6.61677
31.5516	127.003	8.03838
86.092	75.3815	6.03663
-163.715	45.2078	6.08078
-152.545	-103.086	6
-93.7735	101.48	6.03059
83.516	-98.0278	6.00723
-122.291	90.193	6.00069
-90.8143	-154.065	6.00545
49.457	120.89	6
-42.2577	-147.93	9.02698
-145.114	89.6024	6.0007
21.4207	136.728	6.0048
-135.806	97.1771	6
9.6254	138.961	6
-0.199025	106.874	6
86.1322	-109.749	6.00202
-106.081	99.389	6.45344
115.319	-8.9086	6.00002
123.354	-65.9275	6.03094
32.6406	141	6.00091
-38.5868	116.463	6.18478
-163.84	57.2894	6.00147
-19.1736	107.912	6
-163.275	28.4991	6.63845
77.2862	119.387	6.00001
-55.139	106.242	6.00215
64.5591	-129.131	10.1239
-159.154	88.1504	8.1143
-57.8349	-151.684	6.9963
-165.866	75.7341	6
-70.4189	-155.018	6.02165
121.574	-77.8261	6
136.457	-30.2409	9.41602
24.7017	-134.408	7.02722
81.1484	-120.675	6.00754
130.084	61.9794	6.76998
118.725	2.64961	6.04962
60.5135	126.246	6.28559
49.5689	134.04	7.15057
63.438	140.294	8.06341
-1.18832	133.336	6.18926
94.9722	-101.628	6.0015
123.623	20.2457	6
134.068	26.1731	6.00987
48.426	-128.502	6.02152
74.3818	131.201	6.16534
94.7934	67.0533	6.00799
-151.307	99.8821	6.00014
-124.477	102.532	6.53086
43.6479	145.783	6.00081
99.5766	-90.1737	6.344
144.315	-48.668	10.6164
108.707	-81.8615	6.00329
-50.8432	117.58	6.12243
151.516	-33.6635	6.02684
149.444	42.2736	16.2528
-49.0376	-161.788	6.40039
54.4157	151.082	6
-0.533168	145.697	6.18864
133.821	-14.2526	6.78807
-162.681	-81.809	9.62859
72.5618	161.27	14.8103
-78.0343	115.079	6
86.8946	111.861	6.20539
88.3751	123.977	6.00128
80.1715	141.9	6.00014
51.8076	162.795	6
-62.5933	121.165	6.16237
12.1961	153.452	8.71711
122.987	72.5961	6.00042
13.2205	-140.68	6.05529
52.4851	-139.818	6
-5.36451	117.706	6.00001
-17.1898	119.747	6.00014
94.5756	84.125	6.14613
63.211	-145.199	6
-132.809	111.967	6.05639
134.927	73.7953	6
95.192	102.898	6.00836
-53.5983	129.462	6.07507
133.382	-73.5427	6.56128
-145.121	110.556	6.33632
-95.5745	-165.087	6
102.476	93.3508	6.00002
-29.9158	-139.352	6.00307
159.725	-42.4531	6.00002
1.72222	-144.302	6
146.265	-18.0577	6.22409
34.0023	152.924	6.00003
37.5636	-136.477	6.0001
127.919	83.5362	6
163.172	-58.9684	10.8712
56.0975	174.012	6.00903
106.636	81.9862	6.10206
10.5459	-152.435	6
-140.016	123.086	7.19374
142.77	63.5116	6.00893
107.103	104.423	6.00003
-8.30122	-137.704	6.00017
-61.1933	-164.239	6.00003
83.0971	-136.321	9.75955
-152.864	127.802	6.49219
-174.205	34.8457	6.00066
65.8823	180.986	6.00667
-18.6307	-144.773	6.51665
-83.6543	-163.703	6.00034
-88.3088	-175.64	6.81245
-101.121	-175.728	6
97.5836	-113.342	6
-75.8172	-172.79	6.00007
-7.96148	-151.985	6.36141
-129.994	-133.169	6.85116
147.414	-64.9929	6.00002
136.961	8.87969	11.5238
112.187	-93.9803	6.60529
78.905	-165.208	19.4297
95.5487	-145.982	6
-150.332	-114.88	6
155.427	-74.1206	6.14599
110.75	115.855	6
-28.0978	-152.961	6.00007
167.518	-75.2704	6
118.828	106.981	6.00054
-1.95152	157.924	6.12042
6.20104	166.893	6.0006
-173.889	85.7305	6.81774
44.2396	172.109	6.00058
30.2168	-148.302	7.92087
-163.171	101.681	6
177.256	-68.2579	6.00001
-17.9168	-159.313	6
-163.746	-97.7914	6.3892
54.8993	186.048	6.08693
-6.90423	-164.456	6.15435
-19.202	-175.924	10.6607
102.512	-155.755	6.00001
150.468	20.0443	6
178.46	-80.1974	6.00005
21.9833	-167.072	12.5756
25.72	167.618	10.8679
-177.675	73.4568	6.02677
-78.9191	-184.443	6.05879
-31.4088	-164.533	6.03583
-53.4254	-173.386	6
-178.385	-81.7776	6.07507
98.7408	-134.414	6
11.9841	177.409	6
131.431	-88.5247	8.54722
42.9409	184.073	6.03359
146.476	-5.83549	6
160.629	-85.096	6
-90.4637	-188.425	6.15325
22.8909	186.427	8.15201
-142.925	-131.552	6.18056
77.8822	181.388	6
