DISK version 1
1128.73
150
92.0909	66.4173	49.3945
143.37	-5.40736	38.8568
143.421	139.514	39.9246
219.216	-8.56113	37.0555
220.855	141.174	37.5268
180.125	-84.2302	48.1146
270.193	-70.3167	43.0218
67.1139	-17.7385	38.3896
89.774	-95.8961	42.9866
274.296	207.549	47.6877
15.0685	-70.6895	35.8568
71.3598	145.528	32.3876
105.073	203.295	34.4974
-12.3211	4.40083	44.0729
343.727	267.071	43.7646
434.336	243.065	49.9701
139.61	-164.59	41.8807
218.385	279.66	43.5596
286.214	326.061	38.6221
153.286	329.198	38.2451
-94.2225	16.1375	38.6652
220.683	377.132	44.4592
-70.8159	83.2635	32.4247
-120.737	167.577	43.1208
302.759	-156.876	49.4611
-152.257	-34.867	38.5973
-89.5714	303.07	47.1516
242.916	-235.602	49.4272
156.118	-242.373	37.6347
-70.4124	396.08	47.8111
112.625	405.422	48.1452
-163.424	36.2627	33.4036
275.36	-318.786	39.8599
243.649	465.732	47.0688
425.877	-151.615	47.1153
444.555	330.83	38.3882
41.9236	451.273	36.1227
520.161	289.672	47.6942
-151.298	-117.434	43.975
-226.867	-4.4452	41.9758
285.148	-474.432	47.6766
376.402	-312.039	45.0897
15.3993	-273.404	46.6136
441.679	-246.742	47.24
373.902	-463.873	41.7026
154.837	-455.875	49.122
-152.192	-210.652	49.2473
-242.064	-94.7366	49.5855
-133.598	94.262	31.3139
-200.066	130.561	44.4191
75.9983	-401.467	46.6687
293.915	-628.534	46.4568
-310.289	-29.1751	45.035
502.117	-187.716	37.24
-32.2416	478.258	42.7992
214.673	-508.67	30.6755
158.383	-538.74	33.1426
500.604	376.592	33.9696
435.798	-525.21	45.4372
579.222	362.321	45.9325
81.9391	-516.804	45.8853
215.416	556.478	47.9684
-357.646	48.9739	46.3429
414.439	-616.882	48.69
-167.19	391.015	49.0993
309.124	534.919	48.1879
500.11	-389.713	46.8746
-305.372	-160.302	41.5562
30.2288	-592.209	45.5475
521.352	-291.335	44.0634
279.73	622.533	44.2248
-226.302	-247.975	33.7304
234.439	-695.625	43.2015
355.928	456.32	41.1983
425.926	498.494	40.5228
604.29	241.121	49.4388
-167.618	246.89	49.0115
-401.693	-32.6828	46.4364
-266.114	-313.048	42.5555
310.707	-707.151	33.9327
387.289	563.384	34.9988
-12.0472	-508.207	48.4934
-70.8817	-432.793	47.1559
-99.718	-514.399	39.3958
237.79	687.892	33.4339
-352.241	-96.6358	34.4062
271.909	-766.599	37.0564
-261.076	397.994	45.0455
-3.45512	557.352	41.3709
-348.521	227.753	42.0434
-422.887	213.114	33.75
-70.1043	-298.906	42.6118
-484.478	-59.1706	40.4827
-475.309	152.272	46.561
363.215	634.538	40.1183
-449.443	45.8883	45.5066
356.305	-774.92	47.7483
-408.928	291.151	45.5255
378.84	-693.282	35.5972
-496.547	241.55	45.2077
-131.118	-362.431	45.468
176.156	725.227	38.6257
-535.398	80.4028	47.1188
-508.252	-138.039	41.8914
505.945	-476.408	40.0165
99.9982	692.357	44.3227
-563.26	179.902	45.6281
576.858	-530.942	49.4407
490.627	-677.146	48.4507
567.037	-434.867	33.8607
-219.925	-390.583	47.6946
581.686	-626.745	46.4838
-655.55	203.925	49.7364
430.564	-740.191	34.2304
-601.622	27.1445	37.8639
-157.364	-456.284	42.4604
495.749	548.569	45.3999
-462.863	366.089	46.8036
566.702	515.595	32.8406
-255.248	244.533	38.6504
500.46	-764.978	39.9302
-99.4031	-660.937	43.1073
431.516	-809.41	34.9944
640.995	519.249	41.5424
639.359	-462.212	43.4584
260.388	762.503	44.5245
-64.5069	613.713	41.7182
-9.60348	-676.979	48.1139
583.789	-350.054	41.6466
113.873	779.706	44.1214
343.531	759.848	38.661
-524.665	313.494	32.0368
668.236	-543.487	42.7944
-642.693	-34.8828	36.5284
149.202	862.071	45.5011
243.617	857.483	49.025
441.591	610.741	37.0529
-673.405	301.768	49.7228
574.423	-810.391	46.862
-192.066	-666.404	49.7166
657.793	-381.917	38.9254
-3.77516	670.596	41.4926
-149.157	-737.659	33.4605
-551.858	384.607	44.0976
655.14	-859.797	47.7755
-217.119	-747.56	35.2186
696.943	-305.923	46.5603
-723.412	-46.2999	44.9935
-591.867	-163.064	45.388
724.86	-478.31	43.5447
