DISK version 1
597.861
707
-52.8414	38.8485	34.7759
-14.2616	52.088	6.01231
-18.6122	67.0657	9.58448
-32.7934	75.2707	6.79931
-52.742	94.6068	20.9825
-26.926	86.6739	6.02481
-107.907	82.5033	35.4951
-124.527	3.66097	45.0798
-12.9098	23.0997	8.1491
-10.8125	85.1999	10.156
2.58393	67.7824	11.6238
-61.8866	-5.21277	10.2042
-76.3146	133.108	24.1621
-0.207878	29.3366	6.0014
38.7473	73.1715	24.9389
-46.6575	-20.4811	11.3608
33.8164	17.1223	30.1488
-173.995	112.397	37.0393
76.569	46.1648	21.5353
-4.68424	101.762	7.50319
-172.85	28.4163	9.21562
-175.863	12.4754	7.00752
-183.413	39.4343	6.04748
-64.1653	-21.4305	6.17281
88.5899	96.2775	29.999
-176.189	-1.35378	6.82548
-76.0122	-14.6069	6.75995
-192.555	51.9377	9.44196
-194.033	24.4239	12.3401
19.8673	107.439	14.1855
-187.451	66.7592	6.23368
-33.8689	117.475	8.66822
-28.9201	-26.6109	7.40589
-228.307	44.0699	27.1658
-134.647	131.75	6.81078
4.9934	-5.17384	6.29132
-48.1593	121.333	6.13365
-38.7743	-36.8353	6.7942
1.59532	155.975	37.6757
-187.65	5.65709	6.60974
-141.238	151.292	13.812
56.1132	-37.485	28.8352
-52.6464	-37.9689	7.12414
31.3923	124.026	6.01197
-202.78	2.91878	8.7659
-44.5136	-48.273	6.00275
70.1495	19.1413	6.24026
82.4708	19.1864	6.0811
-124.904	140.073	6.0029
92.6523	7.81501	9.18235
-210.411	16.1189	6.02356
-44.2052	134.899	7.99726
-113.002	137.682	6.137
105.352	16.1498	6.00807
-31.5589	-48.1302	6.60865
79.5397	-11.6892	6.01052
-49.8767	147.774	6.07099
-206.825	-12.4028	7.08068
-56.9426	-51.1713	6.75963
29.0557	-62.2633	7.85373
-121.403	151.58	6.02525
102.197	60.8148	7.98451
-221.553	11.5989	6.00031
14.8396	-94.3949	27.2822
-57.7898	160.001	8.49325
-196.121	75.4396	6.03491
48.7705	134.369	14.2117
100.643	-23.0747	17.968
-32.8662	-61.1621	6.48869
42.2571	114.785	6.4271
-161.189	153.797	6.29617
-260.274	-18.3061	42.9246
58.2673	115.792	6.06051
-36.8476	-84.8387	17.5203
-43.0681	158.155	6.34375
-57.3319	-71.896	6.7102
-12.1127	-73.221	6.99253
-73.2592	164.839	7.71492
-174.573	-14.1127	6.03526
-104.078	147.424	7.07524
-45.816	174.88	10.6054
50.8818	-82.5485	10.6569
-211.723	-24.5614	6.02766
-20.8259	-108.535	11.084
-174.157	156.358	6.92203
105.75	45.5877	7.65174
-204.65	-34.2898	6.00033
-86.9605	-31.099	6.10096
-247.557	71.6361	6.45615
-7.09629	-124.62	10.0639
76.8824	138.976	14.2751
-192.687	-33.3239	6.0014
-104.369	168.96	6.80545
72.7598	-127.737	39.5494
-91.0349	172.174	6.91005
118.371	18.465	7.21525
-31.7982	188.361	8.84303
-197.65	-46.4398	8.02197
63.4996	-71.5868	6.05738
152.008	-8.14673	35.5228
-158.821	178.915	18.9329
-263.802	85.9826	15.2172
124.487	85.8882	7.3713
-198.191	161.434	17.6427
-74.6292	189.377	16.8622
-117.273	168.837	6.09971
45.2485	154.282	6.0103
-134.612	170.65	6.64872
-111.603	179.528	6.00175
-181.253	-42.7122	8.79337
121.543	-45.6927	12.8282
-183.613	-25.2251	6.16175
-77.0291	-44.2684	10.3934
-99.7796	181.697	6.01899
-39.0446	-109.722	7.17341
-215.485	-44.9054	9.16797
-17.8993	196.422	7.22411
-123.79	179.255	6.18851
-172.194	-30.4964	6.41503
-187.058	-58.5058	8.03336
-67.8372	-57.8926	6.04157
-50.5421	-116.266	6.05576
-8.77683	-141.342	6.74253
-134.609	184.872	6.00142
-13.7435	-158.959	11.5606
90.2671	-44.779	6.08887
-216.97	110.045	6
-260.316	52.756	6.00036
-227.288	-54.4754	6.02754
-234.053	178.424	22.0397
69.2632	-82.2544	6.0677
-162.011	-59.9743	17.0568
-86.1922	-131.438	32.6888
102.155	-46.9991	6.00413
138.114	84.409	6.33573
-108.783	197.328	12.0203
3.95474	-141.876	6.00024
124.518	99.3168	6.05728
-85.5863	-67.0255	13.9193
-237.229	-61.8804	6.36843
-287.29	146.817	39.8732
-264.084	107.221	6.02265
27.1445	-129.328	6.09365
-193.095	-74.4628	9.02719
-91.2357	210.047	9.65228
94.2859	-56.674	6.46663
-261.313	40.7948	6.00229
-250.908	102.871	6.03087
5.52955	-153.821	6.04762
-33.1489	211.119	13.9553
-255.938	-82.7291	21.6442
-50.4067	192.45	7.55443
58.9855	161.701	9.60192
94.2651	-69.7976	6.65699
136.395	96.7243	6.09902
108.246	-62.6457	8.71735
-61.283	-84.9361	6.91525
-56.7046	-104.382	7.33052
147.636	92.2511	6.00012
-187.978	189.271	12.0084
-53.288	206.432	6.722
82.206	158.581	6.03988
87.7064	-83.5923	7.05726
104.731	-76.9663	6.0285
-276.217	68.7416	6.02879
-251.583	116.108	7.22304
161.321	76.2772	15.0337
-212.568	-76.6035	6.33045
15.2714	-164.981	8.76653
122.882	-64.5097	6.03636
-224.08	-81.0314	6.00362
-125.813	209.86	9.12356
-318.428	112.87	6.1915
99.3413	-90.2941	6.36976
-105.144	-43.7404	6.1315
-108.468	219.211	9.86477
31.7595	187.582	6.01547
-283.299	-66.2743	10.2834
112.463	-87.5075	7.04434
161.093	49.7606	11.4839
-229.499	-92.2526	6.45769
204.848	56.4799	32.7841
171.901	36.017	6.00035
21.0151	199.77	10.2316
-117.891	-48.4599	7.46178
180.756	91.1745	9.4546
179.733	26.8583	6.05095
-210.162	199.149	9.58753
159.466	98.7146	7.48018
26.2603	-177.984	8.258
116.589	-74.8012	6.02575
65.8178	225.839	41.6038
-48.7238	-157.027	6.2393
-173.043	199.525	6.10755
113.847	209.765	9.04413
-154.799	226.377	24.2381
